        UB            Time(s)
exec #1
       752                 0.0
       705                 0.2
       702                 2.5
       696                 2.9
       691                 3.6
       681                 5.3
       676                 5.4
       671                 9.5
       661                11.3
       656                15.7
exec #2
       752                 0.0
       733                 0.6
       706                 1.0
       695                 1.4
       679                 2.2
       676                 4.5
       671                 5.1
       666                 6.1
       661                 7.8
       656                62.1
exec #3
       752                 0.0
       731                 0.4
       725                 1.1
       706                 1.6
       703                 2.9
       692                 3.0
       678                 4.0
       671                 5.1
       669                 8.6
       668                11.0
       664                14.6
       661                16.8
       656                24.5
exec #4
       752                 0.0
       729                 0.5
       727                 1.1
       714                 1.4
       698                 1.8
       688                 3.9
       681                 4.5
       674                 6.3
       666                 7.6
       661                 9.2
       656                14.7
exec #5
       752                 0.0
       732                 1.0
       731                 1.6
       729                 1.9
       709                 2.2
       705                 2.7
       701                 2.8
       683                 3.7
       666                 4.8
       661                 7.8
       656                 8.5
exec #6
       752                 0.0
       748                 0.7
       738                 1.0
       719                 1.6
       711                 1.7
       708                 2.8
       691                 3.0
       680                 5.0
       679                 5.2
       673                 6.3
       671                 7.5
       668                 8.8
       661                 9.9
       656                10.2
exec #7
       752                 0.0
       738                 0.9
       732                 1.1
       721                 1.7
       719                 1.9
       717                 2.4
       711                 3.0
       701                 3.1
       691                 3.2
       674                 4.4
       671                 6.2
       666                 6.5
       661                 6.7
       656                 7.0
exec #8
       752                 0.0
       741                 0.3
       738                 0.9
       734                 1.0
       733                 1.1
       723                 1.6
       717                 1.7
       700                 2.0
       695                 2.1
       681                 3.1
       676                 3.8
       666                 4.1
       661                 5.5
       656                 5.6
exec #9
       752                 0.0
       751                 0.4
       713                 0.7
       696                 2.6
       693                 4.3
       689                 4.9
       688                 5.1
       685               130.1
       671               132.0
       666               135.5
       661               135.9
       656               140.3
exec #10
       752                 0.0
       743                 0.8
       730                 1.0
       720                 1.5
       713                 1.6
       710                 2.3
       705                 2.7
       700                 3.0
       694                 3.9
       688                 4.1
       686                 6.5
       671                12.9
       666                16.0
       661                23.1
       656              1368.7

solutions/BRKGA/R08_08_02_05             656             656             656             656             656             656             656             656             656             656       36002.174
