        UB            Time(s)
exec #1
      1199                 0.0
exec #2
      1199                 0.0
exec #3
      1199                 0.0
      1193              1225.6
      1160              2434.7
exec #4
      1199                 0.0
      1190              2083.8
      1178              2185.0
exec #5
      1199                 0.0
      1187              2103.3
      1164              2496.2
exec #6
      1199                 0.0
exec #7
      1199                 0.0
      1186              1744.1
      1173              2441.3
exec #8
      1199                 0.0
      1171              1128.3
exec #9
      1199                 0.0
      1198              1436.5
      1193              2706.2
exec #10
      1199                 0.0
      1195              1432.7
      1175              1859.9

solutions/BRKGA/R08_20_05_01            1199            1199            1160            1178            1164            1199            1173            1171            1193            1175       36033.126
