        UB            Time(s)
exec #1
       797                 0.0
       788                 0.5
       783                 1.5
       775                 1.6
       774                 1.7
       771                 1.9
       768                 2.0
       742                 2.4
       741                 2.8
       740                 3.0
       726                 3.7
       723                 4.2
       720                 5.2
exec #2
       797                 0.0
       795                 0.9
       776                 1.1
       751                 1.6
       744                 2.6
       730                 2.8
       727                 3.8
exec #3
       797                 0.0
       742                 1.1
       733                 2.6
       723                 2.9
       720                 3.7
exec #4
       797                 0.0
       793                 0.5
       791                 0.8
       784                 1.3
       779                 1.5
       767                 1.9
       759                 2.3
       744                 2.4
       740                 3.2
       738                 3.4
       734                 3.7
       731                 3.8
       730                 4.4
       723                 5.2
       720                22.2
exec #5
       797                 0.0
       782                 0.7
       771                 1.8
       765                 2.5
       760                 2.7
       737                 2.7
       730                 3.2
       727                 3.8
exec #6
       797                 0.0
       796                 1.0
       773                 1.3
       765                 2.0
       763                 2.7
       749                 2.8
       736                 2.9
       735                 4.0
       730                 4.2
       727                 4.7
exec #7
       797                 0.0
       750                 0.8
       723                 2.5
       720                 3.5
exec #8
       797                 0.0
       792                 0.8
       776                 1.2
       774                 1.8
       758                 2.0
       754                 2.5
       750                 3.3
       747                 3.4
       740                 3.6
       739                 3.7
       723                 4.1
       720                 5.1
exec #9
       797                 0.0
       792                 0.7
       788                 1.0
       775                 1.2
       773                 1.3
       754                 1.7
       752                 2.4
       743                 2.5
       723                 2.8
       720                 4.0
exec #10
       797                 0.0
       787                 0.1
       782                 0.9
       766                 1.4
       743                 2.0
       730                 2.7
       727                 3.3

solutions/BRKGA/R08_10_01_05             720             727             720             720             727             727             720             720             720             727       36002.152
