        UB            Time(s)
exec #1
       885                 0.0
       849                17.3
       839                18.7
       833               281.2
exec #2
       885                 0.0
       873                16.6
       869                17.5
       859                17.9
       855                18.4
       839                18.8
       835                19.7
exec #3
       885                 0.0
       864                18.3
       859                20.1
       849                21.1
       839                21.5
       833                22.0
exec #4
       885                 0.0
       880                16.2
       859                16.6
       849                18.4
       839                18.9
       835                19.8
exec #5
       885                 0.0
       884                15.5
       879                16.0
       869                16.4
       859                16.9
       839                17.4
       835               131.0
exec #6
       885                 0.0
       859                13.5
       839                15.1
       833               197.2
exec #7
       885                 0.0
       839                19.0
       833               351.7
exec #8
       885                 0.0
       880                17.3
       879                17.7
       876                18.2
       859                18.6
       849                19.1
       839                20.8
       833               155.3
exec #9
       885                 0.0
       876                17.7
       874                18.1
       863                18.6
       849                19.0
       839                20.4
       835               192.8
exec #10
       885                 0.0
       869                15.1
       859                16.9
       849                17.4
       839                18.3
       833                45.4

solutions/BRKGA/R08_12_03_10             833             835             833             835             835             833             833             833             835             833       36007.383
