        UB            Time(s)
exec #1
       980                 0.0
       956                28.5
       953                32.3
       948                41.3
       938                54.2
       937                58.9
       936                60.9
       925                75.8
       879               106.0
       870               182.4
       868               366.3
       865               415.9
       849               425.8
       829               447.7
       828               477.5
       824               486.0
       822               499.6
       818               508.4
       817               526.8
       816               547.8
       814               550.7
       813               656.3
exec #2
       980                 0.0
       975                61.6
       963                78.9
       947                79.9
       932                86.0
       928               182.6
       915               240.7
       891               388.9
       883               420.8
       877               492.6
       850              1321.9
exec #3
       980                 0.0
       949                52.6
       922                61.5
       918               107.9
       911               178.5
       904               308.6
       896               350.8
       892               508.6
       876               855.5
       874              1278.4
       858              1582.3
       856              2086.1
exec #4
       980                 0.0
       956                45.0
       935                59.0
       925                88.4
       911               123.5
       904               151.2
       898               204.6
       891               236.3
       888               263.0
       883               309.7
       878               371.1
       874               372.1
       864               384.9
       863               400.7
       860               401.7
       832               405.8
       831               411.8
       827               428.5
       826               431.5
       825               441.4
       823               443.3
       821               447.2
       820               450.2
       817               461.2
       816               480.0
       815               483.9
       814               532.0
       813               539.7
exec #5
       980                 0.0
       977                37.1
       970                39.2
       941                41.2
       922                53.6
       919                94.7
       909               125.5
       907               182.3
       898               300.5
       896               342.1
       882               521.1
       860               575.2
       838               645.6
       832               727.8
       831               730.8
       827               736.8
       825               741.7
       820               746.6
       817               759.5
       816               801.5
       815               816.4
       814               833.4
       813               863.9
exec #6
       980                 0.0
       969                42.0
       964                44.1
       953                54.9
       937                60.9
       923                69.1
       919               108.6
       912               129.3
       904               196.8
       899               210.4
       893               224.6
       883               247.7
       871               282.4
       865               284.4
       860               321.1
       852               327.2
       847               346.4
       829               350.5
       827               352.5
       825               365.9
       823               385.4
       821               392.6
       820               398.7
       817               404.9
       816               441.8
       815               460.2
       814               463.0
       813               477.8
exec #7
       980                 0.0
       952                44.6
       927                71.5
       926               175.1
       925               202.2
       916               224.5
       912               261.6
       905               309.0
       896               439.3
       888               555.6
       885              1165.4
       877              1285.8
       860              2107.7
       854              3063.1
exec #8
       980                 0.0
       941                56.2
       932               104.7
       931               130.1
       918               155.0
       891               262.3
       885               753.8
       882               843.8
       870               932.2
       854              1915.9
exec #9
       980                 0.0
       975                41.5
       947                42.6
       914                62.6
       911                76.6
       885               166.8
       877               251.3
       861               442.8
       846               475.2
       839               477.2
       823               508.0
       821               533.8
       819               559.7
       818               577.7
       815               583.6
       814               638.9
       813               671.2
exec #10
       980                 0.0
       979                29.6
       949                30.6
       944                32.3
       937                43.0
       921                53.4
       913               144.5
       881               150.7
       878               305.7
       866               336.5
       846               387.9
       840               399.4
       828               409.9
       823               432.9
       822               449.5
       821               462.9
       820               468.1
       819               480.3
       817               492.3
       816               540.5
       814               551.6
       813               621.8

solutions/BRKGA/R05_15_04_01             813             850             856             813             813             813             854             854             813             813       36016.056
