        UB            Time(s)
exec #1
       916                 0.0
       915                21.4
       905                23.3
exec #2
       916                 0.0
       915                24.6
       905                25.3
exec #3
       916                 0.0
       905                27.7
exec #4
       916                 0.0
       905                22.4
exec #5
       916                 0.0
       905                23.0
exec #6
       916                 0.0
       890                72.7
       866                95.1
       863               117.8
       853               377.1
       843               640.1
exec #7
       916                 0.0
       915                23.3
       905                24.9
exec #8
       916                 0.0
       905                24.0
exec #9
       916                 0.0
       905                25.0
exec #10
       916                 0.0
       905                22.9

solutions/BRKGA/R07_15_03_10             905             905             905             905             905             843             905             905             905             905       36009.394
