        UB            Time(s)
exec #1
       885                 0.0
       874                 3.5
       857                 4.3
       842                 6.9
       839                 8.0
       829                 9.0
       821                10.0
       820                11.4
       791                12.5
       783                14.3
       782                18.9
       778                19.6
       756                20.9
       745                28.3
       740                50.4
       738               308.1
       730               313.0
       723               317.4
       720              1307.9
       712              1328.3
exec #2
       885                 0.0
       869                 1.4
       868                 2.7
       866                 5.2
       834                 5.5
       803                 8.4
       800                12.9
       776                13.9
       772                23.6
       748                24.6
       744                39.9
       743                50.8
       719                53.2
exec #3
       885                 0.0
       866                 3.2
       861                 7.5
       851                 8.5
       850                11.7
       831                12.5
       824                14.2
       823                15.9
       811                21.0
       807                26.0
       799                27.8
       777                28.9
       776                33.0
       760                35.5
       750                41.9
       742                44.0
       739               480.7
       737               523.7
       735               525.0
       720               530.9
       719               784.2
       712               789.0
exec #4
       885                 0.0
       862                 6.1
       852                 9.4
       820                11.9
       803                16.5
       801                17.6
       798                19.7
       787                26.1
       767                27.2
       761                47.7
exec #5
       885                 0.0
       880                 3.6
       861                 5.4
       860                 6.8
       849                 7.2
       839                 8.6
       833                10.1
       828                11.1
       824                13.3
       796                14.0
       784                19.6
       782                23.9
       778                26.3
       764                27.1
       749                31.3
       737                36.3
       727                78.6
       720               185.3
       712              1907.9
exec #6
       885                 0.0
       864                 3.2
       798                 6.7
       793                17.1
       776                21.4
       759                26.8
       739                32.9
       732               163.6
       730               203.4
exec #7
       885                 0.0
       840                 1.0
       839                 9.8
       837                10.9
       834                12.0
       809                14.9
       803                19.1
       788                23.3
       783                28.2
       768                32.8
       765                37.7
       756                41.0
       750                43.8
       742                47.0
exec #8
       885                 0.0
       866                 2.1
       834                 6.3
       817                11.4
       803                17.3
       797                20.3
       788                21.0
       787                21.4
       780                23.5
       779                28.5
       778                28.8
       744                29.2
       740                30.2
       720                34.0
       712               651.7
exec #9
       885                 0.0
       869                 1.4
       866                 2.6
       847                 3.5
       846                 6.3
       812                14.2
       801                14.6
       780                18.8
       765                22.4
       763                33.0
       745                38.2
       742                45.7
       739               547.0
       727               556.0
       720               752.2
exec #10
       885                 0.0
       876                 3.2
       871                 4.6
       861                 5.4
       850                 5.7
       835                10.2
       834                12.7
       833                14.1
       818                14.5
       816                16.2
       808                19.1
       804                25.5
       797                28.3
       793                29.8
       752                30.5
       749                36.6
       742                40.1

solutions/BRKGA/R08_12_02_00             712             719             712             761             712             730             742             712             720             742       36006.069
