        UB            Time(s)
exec #1
       885                 0.0
       884                15.6
       878                16.6
exec #2
       885                 0.0
       884                19.5
       878                21.8
exec #3
       885                 0.0
       884                14.9
       878                15.2
exec #4
       885                 0.0
       884                13.7
       878                16.1
exec #5
       885                 0.0
       878                13.7
exec #6
       885                 0.0
       878                15.1
exec #7
       885                 0.0
       878                14.0
exec #8
       885                 0.0
       884                14.0
       878                16.1
exec #9
       885                 0.0
       882                13.2
       878                13.9
exec #10
       885                 0.0

solutions/BRKGA/R08_12_02_20             878             878             878             878             878             878             878             878             878             885       36005.322
