        UB            Time(s)
exec #1
       590                 0.0
       587                 0.9
       582                 1.1
       578                 1.5
exec #2
       590                 0.0
       589                 0.4
       584                 0.9
       578                 1.2
exec #3
       590                 0.0
       582                 0.6
       580                 0.7
       578                 1.2
exec #4
       590                 0.0
       587                 0.7
       578                 0.9
exec #5
       590                 0.0
       589                 0.1
       582                 0.8
       578                 1.4
exec #6
       590                 0.0
       587                 0.7
       578                 0.9
exec #7
       590                 0.0
       584                 0.4
       580                 1.0
       578                 1.0
exec #8
       590                 0.0
       580                 0.5
       578                 1.0
exec #9
       590                 0.0
       587                 0.4
       580                 0.5
       578                 1.1
exec #10
       590                 0.0
       587                 0.6
       580                 0.7
       578                 1.0

solutions/BRKGA/R05_08_01_10             578             578             578             578             578             578             578             578             578             578       36001.309
