        UB            Time(s)
exec #1
       872                 0.0
       869                28.1
       857                30.8
       840                35.4
       827                37.2
       820                42.8
       817                43.8
       807                44.5
       797                55.4
       796                56.2
       793                57.7
exec #2
       872                 0.0
       844                40.9
       841                49.3
       831                50.4
       823                53.4
       813                54.2
       811                60.3
       798                61.1
       793                68.4
exec #3
       872                 0.0
       858                80.4
       849                83.3
       844                83.7
       843                87.4
       839                88.2
       834                88.5
       809                90.6
       808                92.8
       804                95.3
       801                95.7
       798                96.9
       795               104.0
       793               104.7
exec #4
       872                 0.0
       870                49.8
       857                50.6
       843                54.1
       835                59.7
       824                60.9
       812                64.8
       808                69.8
       803                79.9
       801                82.5
       796                82.9
       793                85.1
exec #5
       872                 0.0
       867                44.7
       863                48.5
       851                49.3
       849                53.4
       841                55.0
       818                58.0
       816                61.1
       813                61.9
       806                66.5
       805                68.0
       800                69.2
       796                75.1
       793                76.2
exec #6
       872                 0.0
       854                61.1
       833                69.7
       819                73.6
       818                75.9
       814                77.1
       813                77.5
       808                78.7
       806                79.1
       803                79.4
       798                80.6
       796                81.7
       793                82.5
exec #7
       872                 0.0
       858                75.9
       855                87.6
       832                89.1
       822                95.0
       821                98.9
       811                99.3
       807               100.1
       806               103.3
       802               104.8
       797               105.2
       792               108.8
exec #8
       872                 0.0
       861                78.3
       855                84.0
       850                84.8
       849                89.0
       847                90.2
       844                91.0
       829                91.4
       827                92.9
       821                94.4
       811                95.2
       802                96.3
       800                97.7
       792                98.9
exec #9
       872                 0.0
       865                32.5
       857                34.3
       832                35.0
       822                38.5
       817                41.0
       813                50.4
       808                51.8
       805                55.8
       803                58.4
       801                58.8
       800                60.3
       798                60.7
       796                61.5
       793                62.8
exec #10
       872                 0.0
       855                53.6
       840                54.7
       835                57.1
       827                57.8
       820                60.4
       815                60.8
       814                61.6
       812                62.3
       802                62.7
       797                63.9
       792                65.0

solutions/BRKGA/R06_10_04_05             793             793             793             793             793             793             792             792             793             792       36005.956
