        UB            Time(s)
exec #1
      1167                 0.0
      1156                98.5
exec #2
      1167                 0.0
      1165                89.7
      1156                96.0
exec #3
      1167                 0.0
      1156                97.0
exec #4
      1167                 0.0
      1165                90.0
      1156                92.1
exec #5
      1167                 0.0
      1156                92.4
exec #6
      1167                 0.0
      1156                96.6
exec #7
      1167                 0.0
      1156                93.9
exec #8
      1167                 0.0
      1156                92.7
exec #9
      1167                 0.0
      1165                91.3
      1156                95.5
exec #10
      1167                 0.0
      1156                89.6

solutions/BRKGA/R07_20_05_10            1156            1156            1156            1156            1156            1156            1156            1156            1156            1156       36033.026
