        UB            Time(s)
exec #1
       593                 0.0
       573                 0.0
       567                 0.1
       556                 0.2
       554                 0.8
       549                 1.2
       548                 1.8
       546                 6.6
       545                14.3
       544                17.1
       543                18.7
       542                20.1
       541                24.5
       540                26.2
       539                27.5
       538                28.6
       537                30.1
       536                30.8
       535                31.5
       534                32.0
exec #2
       573                 0.0
       571                 0.1
       556                 0.2
       552                 0.7
       550                 2.8
       547                 4.4
       546                18.0
       545                24.6
       542                28.4
       541                33.0
       540                35.7
       538                39.2
       537                39.9
       535                40.4
       534                45.4
exec #3
       582                 0.0
       561                 0.0
       556                 0.2
       555                 0.7
       554                 1.6
       553                 1.8
       551                 2.0
       550                 2.1
       549                 4.4
       548                13.0
       545                27.2
       544                31.3
       541                36.5
       540                48.3
       536                50.0
       535                52.0
       534                56.9
exec #4
       564                 0.0
       561                 0.1
       558                 0.2
       554                 0.5
       553                 1.0
       549                 2.8
       547                 7.6
       546                19.5
       545                19.9
       544                21.5
       543                26.2
       542                29.1
       541                34.2
       540                35.0
       539                35.6
       538                38.5
       536                42.5
       535                46.5
       534                46.6
exec #5
       564                 0.0
       558                 0.0
       551                 0.2
       550                 2.3
       549                 3.1
       547                10.4
       546                26.3
       545                27.2
       544                27.3
       543                33.4
       542                34.5
       541                34.7
       538                39.0
       536                41.2
       535                43.0
       534                45.1
exec #6
       579                 0.0
       569                 0.0
       557                 0.1
       556                 0.2
       555                 0.5
       552                 0.7
       547                 2.4
       545                 2.5
       544                25.3
       543                36.5
       541                39.1
       540                45.4
       539                45.9
       537                50.3
       536                51.9
       535                53.3
       534                53.7
exec #7
       577                 0.0
       574                 0.0
       561                 0.1
       559                 0.5
       557                 0.7
       553                 0.8
       552                 1.6
       551                 3.4
       550                 5.9
       549                 8.5
       548                16.1
       547                20.2
       546                22.5
       545                23.5
       544                31.8
       543                34.9
       542                43.8
       539                48.2
       538                51.6
       537                52.0
       535                64.6
       534                68.3
exec #8
       572                 0.0
       559                 0.0
       556                 0.1
       554                 0.8
       553                 1.0
       550                 1.4
       548                 1.8
       547                 6.1
       546                13.0
       545                22.8
       544                23.4
       543                25.3
       542                26.6
       541                29.9
       540                31.9
       539                34.5
       537                35.3
       535                37.9
       534                40.9
exec #9
       572                 0.0
       569                 0.1
       555                 0.2
       552                 1.1
       551                 1.4
       549                 1.8
       548                 5.3
       547                11.5
       546                18.7
       544                26.6
       543                35.0
       539                35.1
       537                40.7
       536                44.1
       535                45.7
exec #10
       575                 0.0
       569                 0.0
       557                 0.2
       553                 0.5
       551                 3.8
       550                 7.6
       548                12.5
       547                12.6
       543                14.8
       541                24.8
       539                25.0
       537                29.5
       535                32.3
       534                34.9

solutions/BRKGA/R06_06_05_01             534             534             534             534             534             534             534             534             535             534       36002.079
