        UB            Time(s)
exec #1
      1140                 0.0
      1131               596.1
      1126               602.6
      1121               622.6
exec #2
      1140                 0.0
exec #3
      1140                 0.0
      1121              1807.1
exec #4
      1140                 0.0
      1136               628.5
      1126               647.3
      1121               666.2
exec #5
      1140                 0.0
      1136               614.3
      1126               627.0
      1121               652.3
      1120              3210.5
exec #6
      1140                 0.0
      1136               669.8
      1131               676.2
      1126               682.5
      1121               688.8
exec #7
      1140                 0.0
      1126               583.5
      1121               628.0
exec #8
      1140                 0.0
      1126               649.1
      1121               724.2
exec #9
      1140                 0.0
      1126              2898.8
      1121              2973.8
exec #10
      1140                 0.0
      1131               642.0
      1126               660.8
      1121               667.3

solutions/BRKGA/R06_20_20_05            1121            1140            1121            1121            1120            1121            1121            1121            1121            1121       36115.662
