        UB            Time(s)
exec #1
       601                 0.0
       588                 1.0
       578                 1.5
       573                 3.1
       572                 3.3
       553                 3.7
exec #2
       601                 0.0
       600                 0.9
       599                 1.1
       590                 1.2
       579                 1.5
       578                 1.7
       574                 2.4
       573                 2.9
       571                 3.1
       569                 3.6
       562                 4.1
       561                 4.6
       557                 4.7
exec #3
       601                 0.0
       585                 0.4
       575                 1.0
       569                 2.5
       560                 3.1
       557                 5.5
       553                 6.4
exec #4
       601                 0.0
       600                 0.7
       592                 0.9
       584                 1.3
       580                 1.8
       579                 2.1
       577                 2.5
       573                 2.6
       568                 2.7
       567                 3.1
       563                 3.3
       561                 3.7
       558                 4.1
       557                 5.4
       553                12.7
exec #5
       601                 0.0
       598                 0.8
       597                 1.0
       585                 1.2
       575                 1.7
       566                 1.8
       557                 4.5
exec #6
       601                 0.0
       597                 0.7
       583                 1.4
       567                 2.0
       562                 3.1
       557                 3.9
exec #7
       601                 0.0
       600                 1.0
       588                 1.1
       584                 1.6
       580                 2.0
       579                 2.3
       578                 2.9
       574                 3.1
       562                 3.6
       561                 4.5
       557                 6.0
exec #8
       601                 0.0
       597                 0.5
       596                 0.5
       586                 1.1
       584                 1.4
       583                 1.8
       582                 1.9
       572                 2.1
       571                 2.7
       557                 2.8
exec #9
       601                 0.0
       575                 1.0
       567                 2.7
       566                 3.5
       562                 3.7
       561                 4.0
       557                 4.3
       555                26.6
exec #10
       601                 0.0
       594                 0.4
       589                 0.8
       585                 1.7
       576                 1.9
       574                 2.6
       573                 2.7
       567                 2.9
       560                 3.0
       553                 3.7

solutions/BRKGA/R06_06_03_05             553             557             553             553             557             557             557             557             555             553       36001.565
