        UB            Time(s)
exec #1
       797                 0.0
       791                24.0
       781                26.5
       771                29.0
exec #2
       797                 0.0
       791                21.5
       781                23.9
       771                26.2
exec #3
       797                 0.0
       791                22.6
       781                23.5
       771                25.2
exec #4
       797                 0.0
       791                22.4
       781                23.3
       771                24.2
exec #5
       797                 0.0
       786                22.8
       781                26.1
       776                28.9
       771                30.7
exec #6
       797                 0.0
       786                19.9
       781                21.6
       771                27.8
exec #7
       797                 0.0
       776                20.1
       771                29.1
exec #8
       797                 0.0
       791                21.0
       781                22.5
       771                23.1
exec #9
       797                 0.0
       791                22.5
       781                24.2
       771                25.9
exec #10
       797                 0.0
       776                24.6
       771                32.8

solutions/BRKGA/R08_10_10_10             771             771             771             771             771             771             771             771             771             771       36009.620
