        UB            Time(s)
exec #1
       872                 0.0
       849                13.3
       848                14.1
       841                14.8
       828                15.2
       825                19.9
       823              2713.7
       819              2724.0
exec #2
       872                 0.0
       870                14.0
       865                14.4
       828                14.8
       825                15.5
exec #3
       872                 0.0
       865                13.7
       861                14.0
       851                14.6
       841                14.9
       828                15.7
       825                30.5
exec #4
       872                 0.0
       868                14.1
       849                14.5
       845                14.9
       839                15.3
       828                16.1
       825                17.2
exec #5
       872                 0.0
       860                14.8
       850                17.0
       845                19.8
       825                20.1
       823                21.2
       819                28.3
       814              3176.8
exec #6
       872                 0.0
       859                13.8
       841                14.5
       839                14.9
       828                15.2
       825                16.0
       823              1679.6
       819              1696.7
exec #7
       872                 0.0
       868                11.9
       856                12.7
       849                13.0
       825                13.4
       823               836.3
       819               847.5
       814              2438.2
exec #8
       872                 0.0
       851                14.2
       838                15.0
       825                16.1
       823               505.2
       819               517.3
exec #9
       872                 0.0
       860                18.8
       841                20.8
       838                23.5
       828                24.1
       819                26.1
       814               570.5
exec #10
       872                 0.0
       870                13.9
       860                15.3
       845                16.2
       828                17.3
       825                18.8

solutions/BRKGA/R06_10_04_10             819             825             825             825             814             819             814             819             814             825       36006.567
