        UB            Time(s)
exec #1
       689                 0.0
       686                 3.2
       685                 4.0
       670                 4.2
       659               670.8
       658               672.7
       653               673.0
exec #2
       689                 0.0
       678                 4.3
       677                 4.5
       670                 4.8
       666                 6.1
       653                20.6
exec #3
       689                 0.0
       685                 2.6
       678                 3.8
       677                 4.1
       670                 4.3
       663               143.6
       653               154.5
exec #4
       689                 0.0
       682                 3.7
       681                 4.4
       678                 5.0
       677                 5.1
       673                 5.5
       670                 5.9
       666                60.7
       653               105.2
exec #5
       689                 0.0
       683                 3.6
       670                 4.1
       658                 4.5
       653                 6.1
exec #6
       689                 0.0
       687                 3.0
       682                 4.1
       678                 4.5
       670                 4.7
       668               364.9
       659               365.2
       653               366.4
exec #7
       689                 0.0
       686                 3.2
       680                 3.3
       677                 3.5
       670                 4.1
       663                 7.0
       662                29.7
       653                30.6
exec #8
       689                 0.0
       671                 3.2
       666                 3.6
       663                 4.9
       653                27.8
exec #9
       689                 0.0
       679                 3.3
       678                 4.3
       670                 4.4
       663                21.5
       653                47.6
exec #10
       689                 0.0
       686                 3.1
       684                 3.7
       679                 4.1
       670                 4.3
       663                 4.8
       653                27.9

solutions/BRKGA/R07_12_01_10             653             653             653             653             653             653             653             653             653             653       36002.602
