        UB            Time(s)
exec #1
       801                 0.0
       792                98.6
       789                98.9
       788               103.8
       783               105.5
       766               106.9
       763               109.0
       758               112.8
       747               115.3
       742               116.1
       737               116.8
       733               119.1
       731               119.4
       728               119.9
       723               121.1
       718               121.4
       712               121.7
       711               123.0
       707               123.6
       704               123.8
       702               124.6
       699               126.0
exec #2
       801                 0.0
       799                56.3
       769                65.6
       746                95.0
       738               111.1
       732               125.2
       722               127.2
       719               134.2
       707               135.8
       703               140.9
       699               141.5
exec #3
       801                 0.0
       774                41.2
       768                46.5
       762                47.6
       751                48.1
       748                50.4
       741                50.9
       736                51.2
       732                51.7
       731                52.5
       730                52.7
       721                53.0
       717                53.6
       716                54.2
       711                54.5
exec #4
       801                 0.0
       791                39.2
       787                39.8
       776                40.1
       774                42.1
       772                42.4
       771                42.7
       766                43.3
       759                43.5
       758                43.8
       737                44.4
       733                45.3
       731                46.3
       721                46.9
       717                49.9
       716                50.2
       711                53.2
exec #5
       801                 0.0
       789                59.2
       777                63.5
       764                74.8
       763                84.4
       762                90.4
       759                91.5
       758                91.8
       756                95.2
       749                95.5
       739                96.9
       734                99.5
       713               100.1
       709               103.9
       704               106.2
       699               109.9
exec #6
       801                 0.0
       800                75.1
       799                76.8
       790                80.3
       786                80.9
       777                83.5
       773                85.5
       761                86.7
       755                87.0
       751                87.3
       731                91.5
       721                97.0
       716                98.5
       711               100.1
       706              2873.5
exec #7
       801                 0.0
       799                16.6
       788                20.0
       773                20.3
       772                22.5
       759                22.8
       752                25.6
       742                25.8
       735                27.5
       734                28.4
       732                29.8
       724                30.1
       723                30.4
       722                31.0
       719                31.3
       718                31.8
       714                32.1
       707                33.3
       702                36.6
       699               496.1
exec #8
       801                 0.0
       797                59.7
       779                60.8
       769                67.1
       767                79.6
       759                89.3
       739                89.8
       727                94.1
       724                94.4
       714                95.2
       704                99.4
       703                99.9
       699               100.2
exec #9
       801                 0.0
       790                84.5
       787                85.3
       784                86.7
       783                94.0
       778                97.3
       771                97.9
       764               105.8
       761               111.8
       743               116.8
       739               130.6
       734               133.5
       731               135.4
       728               138.3
       724               138.9
       718               140.7
       709               141.8
       708               144.6
       704               145.1
       699               147.9
exec #10
       801                 0.0
       789                39.1
       784                39.7
       762                40.3
       760                42.2
       759                42.8
       752                43.1
       742                43.6
       737                45.7
       732                46.5
       727                46.8
       722                47.1
       717                48.9
       711                49.7
       706              2897.8

solutions/BRKGA/R06_08_08_05             699             699             711             711             699             706             699             699             699             706       36004.742
