        UB            Time(s)
exec #1
       549                 0.0
       543                 0.0
       531                 0.1
       521                 0.2
       503                 0.4
       493                 0.6
       492                 1.6
       487                 2.3
exec #2
       539                 0.0
       534                 0.0
       528                 0.1
       522                 0.2
       518                 0.2
       514                 0.4
       488                 0.6
exec #3
       536                 0.0
       512                 0.0
       507                 0.2
       506                 0.3
       502                 0.7
       501                 1.0
       493                 1.3
       492                 1.9
       487                 2.1
exec #4
       549                 0.0
       528                 0.0
       523                 0.2
       514                 0.3
       513                 0.4
       509                 0.5
       498                 0.6
       497                 0.7
       492                 1.0
       488                 2.6
       487                 3.4
exec #5
       550                 0.0
       523                 0.0
       519                 0.2
       512                 0.5
       507                 0.6
       501                 0.8
       492                 1.2
       488                 3.1
exec #6
       546                 0.0
       526                 0.0
       521                 0.1
       502                 0.3
       492                 0.6
       487                 2.0
exec #7
       534                 0.0
       517                 0.1
       512                 0.2
       499                 0.5
       498                 0.6
       492                 1.1
       488                 2.4
       487                14.1
exec #8
       526                 0.0
       522                 0.0
       518                 0.3
       513                 0.5
       511                 0.7
       508                 0.7
       502                 0.8
       498                 1.0
       497                 1.3
       492                 1.6
       488                 2.6
       487              3502.8
exec #9
       539                 0.0
       516                 0.0
       512                 0.1
       506                 0.6
       502                 0.9
       497                 1.3
       492                 1.4
       488                 2.8
exec #10
       541                 0.0
       523                 0.0
       517                 0.1
       511                 0.2
       509                 0.3
       501                 0.5
       497                 1.0
       492                 1.3
       489                 1.5
       488                 2.3

solutions/BRKGA/R08_06_02_05             487             488             487             487             488             487             487             487             488             488       36001.200
