        UB            Time(s)
exec #1
      1186                 0.0
      1168              1065.0
      1144              1165.7
      1134              1356.4
      1131              1434.4
      1125              1475.4
      1121              1481.9
      1115              1500.6
      1105              1522.3
      1067              1550.5
      1063              1639.1
      1051              1654.3
      1045              1658.6
      1043              1680.1
      1038              1684.3
      1033              1709.0
      1027              1710.9
      1026              1729.5
      1025              1731.6
      1024              1747.3
      1022              1766.2
      1020              1788.4
exec #2
      1186                 0.0
      1173               280.3
      1164               298.5
      1125               310.3
      1108               320.3
      1103               324.6
      1102               340.1
      1093               342.1
      1087               348.4
      1078               354.7
      1076               358.9
      1074               376.1
      1072               378.2
      1070               386.7
      1068               399.1
      1066               407.2
exec #3
      1186                 0.0
      1177               581.8
      1175              1011.6
      1172              1693.7
      1161              1695.7
      1148              1776.8
      1132              2231.8
      1124              2507.2
      1109              2686.5
      1094              2704.9
      1092              3026.7
      1066              3052.9
      1002              3341.0
exec #4
      1186                 0.0
      1182               249.9
      1170               272.1
      1168               274.3
      1167               276.3
      1157               278.4
      1155               280.5
      1144               286.6
      1132               288.7
      1116               298.4
      1112               304.5
      1093               306.5
      1081               310.2
      1076               318.6
      1075               322.3
      1070               330.1
      1066               336.4
      1063              2508.9
exec #5
      1186                 0.0
      1178               328.6
      1166               332.8
      1129               349.4
      1119               372.3
      1106               374.5
      1097               388.7
      1093               394.9
      1084               399.0
      1082               405.3
      1079               407.4
      1074               409.5
      1072               411.6
      1070               420.0
      1069               424.2
      1068               426.2
      1066               438.6
      1026               982.3
      1020              1006.0
      1010              1021.1
      1008              1038.1
      1005              1607.1
exec #6
      1186                 0.0
      1149               236.2
      1136               292.7
      1132               297.0
      1129               307.5
      1122               320.1
      1119               322.3
      1101               326.6
      1096               332.9
      1093               344.8
      1080               346.9
      1076               359.5
      1070               374.1
      1068               390.0
      1066               424.1
      1063               874.6
      1017              3077.9
      1007              3323.2
exec #7
      1186                 0.0
      1117               342.8
      1109               374.8
      1098               383.0
      1084               389.1
      1076               401.3
      1074               405.4
      1071               415.8
      1070               422.0
      1069               426.0
      1068               438.4
      1066               470.7
      1063              3142.9
exec #8
      1186                 0.0
      1183               262.2
      1182               264.3
      1163               272.1
      1153               278.1
      1151               280.1
      1128               288.2
      1117               294.2
      1094               302.2
      1089               304.2
      1086               310.2
      1077               322.6
      1072               328.7
      1068               336.8
      1066               368.8
exec #9
      1186                 0.0
      1167               314.3
      1161               318.4
      1158               335.1
      1146               347.5
      1138               349.7
      1120               354.0
      1115               362.6
      1113               369.1
      1096               371.2
      1089               379.5
      1077               385.7
      1074               402.3
      1068               422.6
      1066               461.8
      1028              1724.9
      1020              1761.6
      1004              2136.7
      1001              3548.7
exec #10
      1186                 0.0
      1174               326.5
      1154               338.7
      1143               348.9
      1138               355.3
      1134               359.6
      1118               368.1
      1090               376.3
      1082               393.2
      1079               397.5
      1078               403.0
      1074               407.2
      1072               409.3
      1070               425.8
      1068               441.7
      1066               458.5
      1054               931.3
      1050               936.8
      1048              1309.8
      1046              1408.5

solutions/BRKGA/R05_20_05_02            1020            1066            1002            1063            1005            1007            1063            1066            1001            1046       36031.941
