        UB            Time(s)
exec #1
       909                 0.0
       902              2010.8
exec #2
       909                 0.0
exec #3
       909                 0.0
       905               561.3
exec #4
       909                 0.0
       908              1203.6
exec #5
       909                 0.0
exec #6
       909                 0.0
       891              1837.5
exec #7
       909                 0.0
       895              3314.7
exec #8
       909                 0.0
exec #9
       909                 0.0
exec #10
       909                 0.0

solutions/BRKGA/R09_15_05_01             902             909             905             908             909             891             895             909             909             909       36017.816
