        UB            Time(s)
exec #1
      1167                 0.0
      1165                77.5
      1156                79.3
      1150               647.3
      1133               727.5
      1132               762.2
      1129               787.3
      1120              1346.8
exec #2
      1167                 0.0
      1156                71.0
exec #3
      1167                 0.0
      1166                69.8
      1165                72.9
      1156                74.6
      1150               717.9
exec #4
      1167                 0.0
      1156                71.6
      1150              1502.1
exec #5
      1167                 0.0
      1156                77.7
      1145               249.8
exec #6
      1167                 0.0
      1156                71.4
      1155              1446.8
      1145              1464.1
exec #7
      1167                 0.0
      1165                72.0
      1156                73.7
      1145              1250.8
exec #8
      1167                 0.0
      1165                72.0
      1156                75.5
      1145              1256.9
      1140              1682.9
      1133              1701.0
exec #9
      1167                 0.0
      1165                71.2
      1156                74.6
      1150               376.4
exec #10
      1167                 0.0
      1156                73.0
      1145              1202.6
      1140              2384.1
      1133              2398.1

solutions/BRKGA/R07_20_04_10            1120            1156            1150            1150            1145            1145            1145            1133            1150            1133       36029.273
