        UB            Time(s)
exec #1
       689                 0.0
       688                 9.3
       687                13.3
       681                13.9
       662                15.1
       659                15.8
       651                17.0
       648                18.0
       643                18.6
       640               285.3
       622              1228.1
       617              1239.2
       615              1351.6
exec #2
       689                 0.0
       674                12.1
       673                12.3
       669                12.6
       667                15.3
       663                15.8
       647                16.1
       645                19.0
       638                20.5
       637                21.4
       633                22.0
exec #3
       689                 0.0
       683                13.4
       676                13.7
       665                14.7
       653                15.7
       652                16.3
       650                16.6
       646                19.1
       643                20.4
       638                21.2
       637                25.4
       633                26.5
       629              1797.0
       624              2051.8
exec #4
       689                 0.0
       688                11.6
       668                11.9
       667                15.1
       660                15.7
       659                16.7
       658                17.3
       646                17.6
       645                19.7
       644                20.6
       641                21.4
       638                26.0
       633                34.4
       629               520.0
       624               540.7
exec #5
       689                 0.0
       662                13.2
       658                16.1
       647                17.3
       643                18.4
       639                19.1
       638                21.3
       637                22.6
       633                24.9
       625              3102.8
       622              3124.1
exec #6
       689                 0.0
       672                10.4
       666                12.8
       655                13.1
       652                16.9
       646                17.6
       641                17.9
       640                20.3
       638                26.4
       633                40.3
       629               338.8
       624               347.6
exec #7
       689                 0.0
       686                12.3
       682                12.7
       676                13.0
       660                13.9
       647                15.5
       646                16.0
       643                17.6
       641                18.2
       638                46.9
       633                55.8
       629                86.4
       624               211.0
exec #8
       689                 0.0
       678                11.8
       676                13.3
       665                15.2
       646                15.8
       645                19.3
       641                20.5
       639                43.1
       637                49.7
       636                54.6
       632                54.9
       624                86.4
       619                88.3
       615                94.4
exec #9
       689                 0.0
       686                 7.9
       680                10.8
       663                11.3
       661                11.9
       656                14.4
       655                15.4
       647                15.7
       646                17.6
       645                17.9
       639                18.3
       638                19.2
       637                20.8
       633                21.1
       624              2422.2
exec #10
       689                 0.0
       674                15.4
       667                17.1
       664                17.4
       659                19.0
       652                19.3
       644                20.6
       638                21.9
       633                25.1

solutions/BRKGA/R07_12_02_05             615             633             624             624             622             624             624             615             624             633       36004.877
