        UB            Time(s)
exec #1
      1167                 0.0
exec #2
      1167                 0.0
      1164              2551.7
      1113              3084.3
exec #3
      1167                 0.0
exec #4
      1167                 0.0
      1140              1071.0
exec #5
      1167                 0.0
exec #6
      1167                 0.0
      1155              1824.1
exec #7
      1167                 0.0
exec #8
      1167                 0.0
      1157               794.6
exec #9
      1167                 0.0
exec #10
      1167                 0.0

solutions/BRKGA/R07_20_05_01            1167            1113            1167            1140            1167            1155            1167            1157            1167            1167       36033.484
