        UB            Time(s)
exec #1
       904                 0.0
       887                13.0
       883                15.7
       859                17.7
       837                21.7
       835                25.0
       811                25.6
       774                29.5
       767               177.3
       762               733.7
       754              1128.2
       739              1875.8
exec #2
       904                 0.0
       852                 7.1
       850                26.6
       841                28.0
       825                45.0
       811                60.0
       794                66.8
       781               100.0
       778               606.6
       772               926.1
       769              1023.4
       768              1641.1
       763              1840.9
       739              2553.9
exec #3
       904                 0.0
       903                 2.1
       892                 4.8
       883                 8.1
       872                19.7
       856                21.0
       844                23.1
       833                26.4
       824                28.5
       815                35.9
       808                46.0
       794                60.6
       783               127.2
       780               143.2
       777               569.5
       753               595.3
       743               753.1
exec #4
       904                 0.0
       894                 5.2
       884                 8.2
       880                12.8
       875                16.1
       869                18.9
       863                20.6
       858                21.9
       857                24.2
       855                25.5
       816                28.1
       798                35.3
       793               100.9
       781               219.0
       776               281.4
       768               334.0
       763               889.6
       748              1405.4
exec #5
       904                 0.0
       883                 4.0
       869                11.4
       814                18.6
       808                58.0
       795               158.7
       792               188.2
       782               513.1
       764               652.5
       757              3272.7
exec #6
       904                 0.0
       903                 7.0
       866                 8.3
       854                22.1
       813                23.4
       794                28.0
       788                42.8
       782               166.5
       780               297.9
       770               323.7
       765               372.2
       764               402.2
       758               749.6
       757              2013.4
       739              2024.0
exec #7
       904                 0.0
       899                 6.7
       879                 8.8
       863                13.4
       842                24.8
       814                31.9
       812                51.9
       809                68.5
       806                73.1
       805                83.1
       804               123.3
       796               135.6
       785               235.6
       781               353.6
       772               447.8
       761               530.9
       754              3117.8
exec #8
       904                 0.0
       874                 4.4
       853                17.1
       847                39.2
       844                42.4
       832                55.1
       814                65.0
       802                76.6
       776               333.7
       773              1281.3
       763              1800.0
       750              2199.1
       746              2701.1
       742              2808.7
       739              2931.2
exec #9
       904                 0.0
       851                12.2
       848                16.5
       844                24.9
       841                28.3
       827                40.7
       824                54.1
       814                66.1
       799                69.9
       779                92.7
       773               123.8
       755              1091.6
exec #10
       904                 0.0
       903                 5.9
       884                10.5
       873                11.8
       860                15.1
       827                26.5
       816                46.6
       802                62.7
       800                90.4
       799               106.5
       789               116.5
       787               270.8
       776               304.9
       760               412.6
       756               566.1
       744              2055.3
       741              3555.4

solutions/BRKGA/R06_12_05_00             739             739             743             748             757             739             754             739             755             741       36010.706
