        UB            Time(s)
exec #1
       485                 0.0
       481                 0.1
       478                 0.4
       476                 0.6
       474                 0.9
       473                 1.4
       472                 1.6
       470                 1.7
       468                 5.2
       466                 5.6
       464                 6.0
       462                10.8
       460                15.9
       456                17.5
       450                22.9
       448                31.4
       446                33.7
       444                34.5
       442                35.4
       438                37.0
exec #2
       495                 0.0
       478                 0.1
       472                 2.2
       466                 2.3
       462                10.1
       460                13.9
       458                25.0
       456                25.8
       454                37.9
       452                38.2
       450                39.2
       448                43.2
       446                45.1
       444                47.0
       442                50.6
       440                51.6
       438                54.0
exec #3
       495                 0.0
       480                 0.0
       474                 0.4
       470                 1.0
       468                 5.5
       466                 7.0
       464                 7.9
       462                 8.0
       460                13.6
       456                22.4
       454                23.9
       452                30.4
       448                33.0
       444                40.2
       442                40.9
       440                44.7
       438                45.0
exec #4
       495                 0.0
       483                 0.0
       480                 0.7
       473                 1.1
       470                 1.2
       469                 3.9
       466                 4.6
       464                 5.6
       462                12.0
       460                12.9
       458                20.7
       452                21.5
       450                33.2
       448                36.6
       446                40.2
       444                41.2
       442                42.5
       438                45.6
exec #5
       480                 0.0
       478                 0.9
       476                 1.6
       472                 3.4
       470                 4.3
       466                 4.4
       464                 6.0
       460                 7.6
       458                11.6
       450                31.0
       448                32.9
       446                33.1
       444                39.4
       442                42.6
       440                45.9
       438               123.1
exec #6
       495                 0.0
       494                 0.1
       490                 0.2
       476                 0.4
       470                 1.1
       466                 3.8
       464                 5.4
       462                 9.0
       460                11.3
       456                13.7
       454                23.5
       452                27.4
       450                29.6
       446                33.9
       444                38.0
       440                40.2
       438                42.8
exec #7
       489                 0.0
       486                 0.0
       478                 0.2
       476                 0.8
       470                 1.7
       469                 2.3
       468                 2.7
       466                 4.7
       464                 6.0
       463                 7.7
       462                 9.4
       460                10.5
       458                16.2
       454                23.6
       450                33.2
       448                35.5
       446                36.3
       444                39.5
       442                43.1
       438                45.4
exec #8
       491                 0.0
       485                 0.0
       480                 0.5
       476                 0.7
       466                 1.2
       464                 5.3
       460                 8.4
       458                 9.0
       456                11.6
       454                16.6
       452                17.4
       448                21.4
       444                29.5
       442                31.5
       440                33.9
       438                36.1
exec #9
       495                 0.0
       489                 0.4
       478                 0.6
       476                 1.5
       468                 1.7
       464                 4.4
       462                 9.6
       458                11.0
       456                11.9
       452                21.8
       448                26.7
       446                30.7
       444                32.8
       440                34.7
       438                37.3
exec #10
       478                 0.0
       476                 0.8
       464                 1.3
       462                 9.9
       458                13.9
       456                18.5
       454                19.4
       450                29.2
       446                31.8
       444                34.0
       442                39.4
       440                40.2
       438                76.3

solutions/BRKGA/R07_06_05_02             438             438             438             438             438             438             438             438             438             438       36001.850
