        UB            Time(s)
exec #1
       904                 0.0
       899               247.8
       869               741.0
       857              1076.0
       852              1460.2
       851              1479.6
       848              1480.8
       841              1481.5
       838              1485.2
       836              1486.6
       835              1674.8
       832              1734.0
       829              1739.3
       820              1742.4
       817              1748.2
       814              1749.6
       810              1751.5
       807              1949.6
       802              2530.0
exec #2
       904                 0.0
       896              1076.4
       876              2187.5
       840              3515.3
exec #3
       904                 0.0
       896               286.3
       874               294.1
       857               381.0
       846               417.1
       835               421.8
       832               536.3
       828               540.2
       826               542.1
       822               544.1
       820               544.7
       818               546.0
       816               562.1
       815               564.7
       813               573.2
       811               574.5
       809               577.6
       799               582.7
       797               583.3
       794              1191.2
       792              1198.3
exec #4
       904                 0.0
       895               132.3
       891               157.8
       885               161.5
       875               167.4
       867               190.9
       866               202.0
       863               202.7
       862               205.4
       861               206.0
       858               208.0
       844               208.7
       843               216.5
       836               221.7
       835               550.6
       826               837.6
       822               859.3
       814               861.9
       811              2748.0
       808              2748.7
exec #5
       904                 0.0
       883               116.2
       869               206.4
       861               228.2
       848               246.3
       844               261.0
       840               261.6
       839               264.9
       838               266.3
       836               266.9
       835               417.5
       827               764.3
       826               778.4
       823               788.0
       818               801.9
       817               808.8
       814               809.5
       812               810.7
       810               811.3
       808               813.8
       806              2905.5
       802              2915.2
exec #6
       904                 0.0
       901                65.3
       900               231.5
       899               388.7
       896               550.5
       895               625.0
       894               647.8
       892               700.0
       885               703.3
       842               778.6
       828              1176.3
       822              1187.9
       820              1201.3
       818              1203.2
       811              1212.5
       809              1222.8
       801              1231.4
       799              1232.0
       796              1336.4
       794              1342.1
       792              1659.3
exec #7
       904                 0.0
       883               379.6
       881               639.6
       874               726.5
       868               861.2
       864              1003.7
       844              1067.8
       840              1101.5
       836              1105.3
       832              1119.9
       822              1129.5
       820              1135.8
       818              1144.3
       816              1153.2
       815              1162.1
       809              1171.1
       803              1174.2
       800              1792.6
       798              1799.3
       797              2227.3
exec #8
       904                 0.0
       822               143.8
       821               398.8
       820               411.2
       813               413.1
       809               420.8
       803               424.6
       799               430.9
       797               439.7
       792               853.2
       791              2410.3
       789              3485.4
exec #9
       904                 0.0
       902               521.1
       900               629.5
       889               807.7
       883              1564.0
       878              1706.2
       870              2274.0
       844              2279.1
       826              2382.4
       822              2432.3
       817              2434.3
       815              2450.4
       811              2459.4
       809              2462.7
       805              2467.8
       803              2469.6
       801              2470.2
       797              2471.5
       794              2484.2
       792              2488.0
exec #10
       904                 0.0
       900               137.9
       885               141.9
       868               158.9
       864               201.3
       855               206.0
       848               207.3
       843               210.9
       842               212.4
       839               215.7
       838               220.3
       836               220.9
       835               938.3
       822              1141.9
       816              1150.1
       814              1163.8
       812              1173.9
       810              1182.1
       805              1209.0
       804              1689.8

solutions/BRKGA/R06_12_05_02             802             840             792             808             802             792             797             789             792             804       36010.844
