        UB            Time(s)
exec #1
       557                 0.0
       553                 0.1
       534                 0.3
       532                 0.6
       524                 0.9
       522                 1.8
       515                 2.1
       511                 2.2
       496                 2.3
       494                 2.9
       487                 6.0
       485                 7.9
       483                14.3
       481                21.1
       479               228.9
       477               834.0
exec #2
       547                 0.0
       536                 0.3
       528                 0.4
       520                 0.9
       502                 1.3
       497                 1.9
       492                 3.2
       491                 4.0
       485                 5.6
       481                 6.5
       479                 7.9
       477                 8.4
exec #3
       557                 0.0
       529                 0.0
       504                 0.6
       503                 2.5
       498                 2.6
       489                 3.1
       485                 4.1
       483                 4.5
       481                 5.7
       479                 6.7
       477                 7.1
exec #4
       557                 0.0
       517                 0.0
       515                 1.1
       514                 1.3
       511                 1.4
       510                 2.4
       506                 2.5
       491                 2.8
       487                 4.3
       486                 5.2
       485                 5.8
       481                 6.0
       479                 6.2
       477                 7.0
exec #5
       557                 0.0
       540                 0.0
       524                 0.4
       514                 0.7
       502                 1.4
       498                 2.5
       497                 2.8
       495                 3.0
       493                 5.0
       487                 5.2
       485                 6.9
       481                10.6
       479                11.6
       477               621.1
exec #6
       557                 0.0
       541                 0.0
       521                 0.6
       520                 0.9
       508                 1.5
       506                 2.3
       502                 2.6
       490                 3.2
       486                 6.0
       485                 6.4
       481                 6.5
       479                 9.7
       477                10.5
exec #7
       553                 0.0
       536                 0.3
       530                 0.4
       520                 0.6
       501                 0.7
       497                 3.5
       487                 3.7
       485                 5.1
       483                 5.2
       481                 5.3
       477                 5.9
exec #8
       557                 0.0
       542                 0.1
       536                 0.3
       513                 0.6
       511                 1.3
       508                 1.6
       503                 2.8
       493                 3.2
       489                 3.5
       487                 5.4
       483                 5.6
       481                 7.5
       477                 7.9
exec #9
       557                 0.0
       545                 0.1
       523                 0.3
       519                 0.4
       508                 1.1
       491                 1.5
       487                 7.4
       485                 8.6
       481                 9.0
       479                15.2
       477                19.8
exec #10
       557                 0.0
       550                 0.0
       533                 0.3
       531                 0.4
       527                 0.7
       526                 0.9
       500                 1.4
       489                 3.6
       487                 5.8
       484                 7.2
       479                 8.0
       477                 9.9

solutions/BRKGA/R07_08_02_02             477             477             477             477             477             477             477             477             477             477       36002.133
