        UB            Time(s)
exec #1
      1140                 0.0
      1121               113.1
exec #2
      1140                 0.0
      1121               168.9
exec #3
      1140                 0.0
      1137                87.9
      1121               104.0
exec #4
      1140                 0.0
      1121              3030.8
exec #5
      1140                 0.0
      1121              1087.4
exec #6
      1140                 0.0
      1136               272.9
      1131               277.0
      1121               298.9
exec #7
      1140                 0.0
      1121              2920.2
exec #8
      1140                 0.0
      1131              2879.7
      1121              2888.1
exec #9
      1140                 0.0
      1138               634.0
      1119              2635.0
exec #10
      1140                 0.0
      1121              1635.6

solutions/BRKGA/R06_20_05_10            1121            1121            1121            1121            1121            1121            1121            1121            1119            1121       36033.875
