        UB            Time(s)
exec #1
       904                 0.0
       876                 0.9
       853                 2.9
       847                 3.8
       845                 4.5
       836                 4.7
       834                 5.0
       828                 5.3
       825                42.7
exec #2
       904                 0.0
       876                 1.3
       873                 3.4
       872                 3.6
       850                 4.0
       847                 4.4
       838                 5.0
       834                 5.9
       828                 7.7
       825                30.1
exec #3
       904                 0.0
       901                 1.5
       893                 2.0
       866                 2.4
       846                 2.8
       840                 4.8
       832                 5.0
       824                 5.4
       811                 6.1
       806                 8.0
       805                11.3
       802                14.3
       796                15.2
       795                17.2
       792                19.4
       787                21.3
       783                21.8
exec #4
       904                 0.0
       897                 1.9
       872                 2.2
       840                 3.2
       839                 3.9
       836                 4.1
       830                 4.6
       827                 5.2
       824                 5.9
       823                 6.8
exec #5
       904                 0.0
       895                 1.4
       863                 1.8
       846                 2.5
       838                 2.8
       834                 4.1
       828                93.1
       825               216.3
exec #6
       904                 0.0
       894                 1.4
       856                 2.0
       841                 4.0
       834                 4.7
       832                 5.6
       828                 5.8
       825                 9.1
exec #7
       904                 0.0
       873                 1.5
       869                 1.9
       864                 3.9
       848                 4.1
       840                 5.2
       839                 5.4
       836                 5.8
       834                 6.5
       833                 6.7
       827                 7.1
       826                 8.7
       824                 9.7
       823                11.2
exec #8
       904                 0.0
       876                 1.9
       860                 2.6
       858                 3.3
       846                 3.5
       844                 4.0
       837                 4.6
       833                 5.0
       831                 6.1
       829                 6.6
exec #9
       904                 0.0
       901                 0.9
       879                 1.0
       869                 2.8
       861                 3.6
       859                 4.3
       857                 4.7
       842                 5.2
       839                 6.6
       836                 7.0
       832                 7.9
       829                 8.9
exec #10
       904                 0.0
       898                 1.5
       888                 1.7
       882                 2.2
       881                 2.4
       867                 2.6
       855                 2.8
       851                 3.3
       832                 3.7
       831                 5.7
       829                 6.0

solutions/BRKGA/R06_12_01_02             825             825             783             823             825             825             823             829             829             829       36003.035
