        UB            Time(s)
exec #1
       571                 0.0
exec #2
       571                 0.0
exec #3
       571                 0.0
exec #4
       571                 0.0
exec #5
       571                 0.0
exec #6
       571                 0.0
exec #7
       571                 0.0
exec #8
       571                 0.0
exec #9
       571                 0.0
exec #10
       571                 0.0

solutions/BRKGA/R09_08_01_05             571             571             571             571             571             571             571             571             571             571       36001.292
