        UB            Time(s)
exec #1
       500                 0.0
       497                 0.1
       492                 0.2
       476                 0.3
       473                 0.5
       472                 2.1
       471                 4.0
exec #2
       501                 0.0
       500                 0.0
       477                 0.2
       476                 0.3
       475                 0.5
       472                 1.3
exec #3
       500                 0.0
       495                 0.1
       492                 0.2
       478                 0.2
       477                 0.4
       476                 0.5
       475                 0.8
       473                 1.3
       472                 1.7
exec #4
       501                 0.0
       478                 0.0
       477                 0.2
       476                 0.5
       475                 1.0
       473                 1.5
       471                 2.9
exec #5
       491                 0.0
       480                 0.0
       475                 0.2
       474                 0.5
       473                 0.8
       472                 1.7
       471              3240.2
exec #6
       496                 0.0
       492                 0.0
       482                 0.2
       480                 0.3
       479                 0.5
       478                 0.5
       476                 0.7
       475                 0.8
       473                 1.0
       472                 1.8
       471              3435.0
exec #7
       501                 0.0
       495                 0.0
       490                 0.1
       478                 0.2
       474                 0.4
       472                 2.0
exec #8
       501                 0.0
       497                 0.0
       481                 0.1
       477                 0.2
       476                 0.3
       475                 0.8
       474                 1.0
       473                 1.7
       472                 2.0
       471                 4.8
exec #9
       480                 0.0
       478                 0.0
       475                 0.2
       474                 1.4
       473                 2.1
       472                 2.3
       471                 4.1
exec #10
       501                 0.0
       490                 0.0
       476                 0.2
       474                 0.7
       473                 1.2
       472                 1.9
       471                 2.7

solutions/BRKGA/R05_06_02_01             471             472             472             471             471             471             472             471             471             471       36001.295
