        UB            Time(s)
exec #1
       980                 0.0
       970                37.4
       959                38.4
       931                39.5
       920                41.5
       911                43.6
       901                45.7
exec #2
       980                 0.0
       961                32.0
       951                34.2
       941                36.4
       940                38.5
       921                39.4
       911                41.6
       901                43.8
exec #3
       980                 0.0
       973                33.1
       952                35.3
       938                36.3
       919                38.2
       918                40.2
       901                41.2
exec #4
       980                 0.0
       971                36.2
       958                37.3
       948                39.5
       919                40.5
       911                43.8
       901                45.9
exec #5
       980                 0.0
       973                33.9
       931                35.7
       920                37.8
       901                39.9
exec #6
       980                 0.0
       948                38.6
       930                39.5
       911                40.6
       901                44.6
exec #7
       980                 0.0
       960                36.8
       955                37.9
       940                38.9
       925                40.0
       911                41.1
       901                44.3
exec #8
       980                 0.0
       960                36.6
       947                38.8
       941                40.8
       921                41.9
       920                42.9
       901                44.0
exec #9
       980                 0.0
       960                36.9
       945                39.1
       930                41.3
       928                42.4
       911                45.7
       901                47.9
exec #10
       980                 0.0
       967                36.4
       945                37.5
       911                39.7
       901                43.8

solutions/BRKGA/R05_15_05_10             901             901             901             901             901             901             901             901             901             901       36017.959
