        UB            Time(s)
exec #1
       717                 0.0
       700                 0.0
       662                 0.2
       651                 0.7
       645                 1.4
       604                 2.5
exec #2
       721                 0.0
       699                 0.0
       680                 0.2
       661                 0.6
       624                 0.8
       623                 5.1
       611                 7.9
       604                 8.1
exec #3
       683                 0.0
       663                 0.5
       648                 0.7
       645                 2.4
       625                 2.8
       606                 4.7
       604                 4.9
exec #4
       702                 0.0
       695                 0.0
       683                 0.2
       680                 0.5
       660                 0.7
       658                 1.8
       644                 2.5
       625                 3.0
       606                 4.3
       604                 7.3
exec #5
       679                 0.0
       653                 0.5
       650                 0.9
       647                 1.2
       642                 1.9
       640                 2.1
       626                 2.6
       625                 2.8
       623                 3.3
       619                 3.5
       609                 4.0
       604                 4.2
exec #6
       693                 0.0
       686                 0.0
       679                 0.2
       672                 0.9
       655                 1.1
       649                 1.8
       641                 2.1
       635                 3.0
       611                 5.5
       609                 7.7
       606                 8.0
       604                11.6
exec #7
       690                 0.0
       682                 0.0
       661                 0.2
       658                 1.1
       644                 1.5
       641                 2.0
       611                 2.4
       604                 5.2
exec #8
       692                 0.0
       672                 0.0
       657                 0.2
       650                 0.7
       648                 1.4
       647                 2.1
       644                 2.6
       640                 3.1
       636                 3.5
       630                 4.4
       628                 4.7
       621                 5.3
       611                 5.6
       609                 8.3
       604                 8.8
exec #9
       715                 0.0
       696                 0.0
       683                 0.5
       662                 0.7
       629                 1.1
       626                 3.4
       623                 3.6
       604                 4.9
exec #10
       701                 0.0
       691                 0.0
       661                 0.4
       660                 1.5
       623                 1.7
       609                 2.2
       606                 2.4
       604                 7.5

solutions/BRKGA/R08_08_04_00             604             604             604             604             604             604             604             604             604             604       36003.545
