        UB            Time(s)
exec #1
       904                 0.0
       889                30.7
       870                33.4
       862                35.0
       855                36.0
       853                36.6
       845                38.3
       841                38.9
       840                61.3
       836                70.2
       831                73.1
       826                75.9
       821                80.5
       820              2952.5
       815              2965.1
exec #2
       904                 0.0
       903                27.2
       888                28.9
       880                30.0
       872                31.1
       856                31.7
       852                33.4
       849                33.9
       845                35.6
exec #3
       904                 0.0
       903                26.9
       900                27.5
       871                28.1
       857                28.6
       852                30.3
       847                30.9
       845                31.4
       842                39.9
       840                57.8
       836                67.3
       831                72.8
       826               130.6
       820               797.7
exec #4
       904                 0.0
       898                25.4
       896                26.0
       895                27.1
       867                27.7
       855                28.8
       845                31.0
       842                34.9
       840                47.0
       833                56.4
       821                61.4
       816               673.1
exec #5
       904                 0.0
       852                14.2
       848                26.5
       845                27.4
       842                31.3
       840                33.5
       836                45.3
       831                46.8
       826                48.4
       821                52.1
       820                73.6
       815              2319.8
exec #6
       904                 0.0
       899                24.4
       897                24.9
       886                26.0
       872                26.5
       857                27.0
       852                28.0
       845                30.3
       842               127.5
       840               148.2
       833               153.0
       826               156.7
       821               160.0
       820               164.7
       818              1083.6
       815              1092.2
exec #7
       904                 0.0
       895                22.3
       886                25.0
       881                26.7
       855                27.2
       848                29.4
       845                31.1
       843                33.9
       842                35.5
       840                48.2
       833                54.3
       826                56.8
       821                58.3
       820               821.1
       818              3506.1
       815              3546.3
exec #8
       904                 0.0
       895                21.4
       894                26.1
       892                26.6
       891                27.7
       871                28.3
       860                29.9
       855                30.4
       845                33.1
       842                35.7
       840                62.4
       833                68.5
       826                71.3
       821                76.1
       820               384.3
       815              1231.6
exec #9
       904                 0.0
       885                22.8
       883                26.0
       881                26.6
       875                27.4
       872                28.0
       869                28.5
       861                29.0
       845                30.0
       843                38.8
       840                61.3
       839                69.4
       821                69.9
exec #10
       904                 0.0
       889                26.8
       882                27.9
       870                29.0
       861                30.0
       845                31.7
       843              1632.0
       842              1640.5
       840              1649.7
       833              1653.4
       831              1658.2
       826              1658.8
       821              1659.3
       820              1746.4

solutions/BRKGA/R06_12_04_05             815             845             820             816             815             815             815             815             821             820       36008.683
