        UB            Time(s)
exec #1
      1048                 0.0
      1038                 4.0
      1029                 5.7
      1027                 6.0
      1022                 6.6
      1012                 6.9
       994                 7.8
       991                10.5
       990                10.8
       980                15.6
       974                40.1
       971              1461.5
       960              1470.1
       956              1471.1
exec #2
      1048                 0.0
      1047                 6.6
      1027                 7.3
      1023                 7.9
      1009                 8.9
      1006                 9.5
      1003                10.1
       995                10.4
       994                11.7
       986                12.3
       984                13.0
       982                14.8
       980                15.2
       978               198.3
       974               202.7
exec #3
      1048                 0.0
      1042                 6.0
      1025                 6.6
      1016                 7.6
      1014                 8.2
      1004                 8.5
      1002                 8.8
       998                 9.7
       996                10.3
       980                11.3
       974                23.0
       971                49.4
       960              3388.4
       956              3390.6
exec #4
      1048                 0.0
      1041                 5.9
      1034                 6.6
      1021                 6.9
      1017                 7.5
       991                 8.1
       990                13.0
       988                13.3
       986                13.6
       984                16.1
       980                17.7
       974                20.2
       971               345.8
       956              1276.4
exec #5
      1048                 0.0
      1035                 4.4
      1027                 6.8
      1021                 7.4
      1005                 8.0
       993                 8.7
       991                10.9
       986                12.3
       982                13.0
       980                21.1
       974                44.2
exec #6
      1048                 0.0
      1040                 6.7
      1024                 7.5
      1023                 8.2
      1010                 8.5
       999                 9.1
       987                10.3
       984                12.2
       980                15.8
       974               130.8
       971               171.9
       956               335.3
exec #7
      1048                 0.0
      1043                 5.8
      1030                 6.1
      1024                 6.4
      1020                 7.1
      1015                 7.4
      1008                 7.7
      1002                 9.0
      1000                 9.3
       998                 9.6
       984                11.8
       982                20.2
       980                24.2
       974                28.7
       971               127.9
       956               334.6
exec #8
      1048                 0.0
      1043                 6.5
      1042                 6.8
      1037                 7.1
      1032                 7.4
      1019                 7.7
      1015                 8.3
      1013                 8.6
      1002                 9.2
      1001                10.4
       998                14.6
       997                14.9
       995                15.8
       993                20.1
       987                22.0
       985                23.4
       981                24.2
       978                42.1
       974                49.3
       971               213.3
       956               383.0
exec #9
      1048                 0.0
      1037                 5.8
      1029                 7.0
      1013                 7.6
      1005                 8.2
       993                 9.8
       991                11.7
       980                13.9
       977                41.5
       971               305.3
exec #10
      1048                 0.0
      1039                 6.7
      1038                 7.3
      1022                 7.6
      1021                 7.9
      1012                 8.2
      1011                 8.6
      1009                 8.9
      1005                 9.1
       993                 9.5
       986                10.1
       982                10.4
       980                13.5
       974                30.1
       971               260.3

solutions/BRKGA/R08_15_01_01             956             974             956             956             974             956             956             956             971             971       36004.749
