        UB            Time(s)
exec #1
      1140                 0.0
exec #2
      1140                 0.0
exec #3
      1140                 0.0
exec #4
      1140                 0.0
exec #5
      1140                 0.0
exec #6
      1140                 0.0
exec #7
      1140                 0.0
exec #8
      1140                 0.0
exec #9
      1140                 0.0
exec #10
      1140                 0.0

solutions/BRKGA/R06_20_20_01            1140            1140            1140            1140            1140            1140            1140            1140            1140            1140       36115.570
