        UB            Time(s)
exec #1
       590                 0.0
       588                 0.9
       579                 1.9
       574                 2.5
       569                 2.8
       563                 4.5
       555                 5.8
       547                 9.4
       544                11.2
       538                12.3
       534                24.1
       530                29.1
       526                30.8
       525                39.2
       524                42.6
       522                43.9
       521                45.9
       519                47.2
       518                48.7
       517                50.6
       516                51.1
exec #2
       590                 0.0
       588                 1.1
       585                 2.3
       579                 2.9
       563                 3.2
       557                 3.4
       556                 8.9
       544                10.0
       539                14.7
       535                15.1
       533                23.0
       531                27.3
       530                28.1
       529                29.4
       527                30.8
       525                31.7
       524                32.6
       523                35.3
       522                35.5
       521                36.6
       520                37.3
       519                38.2
       518                39.1
       517                39.8
       516                40.8
       514                41.7
       512                43.2
exec #3
       590                 0.0
       581                 1.2
       579                 3.5
       563                 4.0
       554                 5.5
       552                 5.9
       545                 8.4
       544                12.2
       534                12.4
       533                17.5
       529                17.8
       525                19.7
       523                24.4
       522                26.1
       519                27.4
       517                29.0
       515                32.4
       513                33.1
       512                34.9
exec #4
       590                 0.0
       579                 1.8
       552                 2.5
       546                 6.9
       542                 9.2
       533                13.0
       532                30.8
       528                38.0
       526                52.1
       524                62.4
       522                68.3
       520                69.4
       518                70.3
       516                70.4
exec #5
       590                 0.0
       587                 0.2
       580                 2.1
       574                 2.7
       567                 2.9
       561                 3.0
       554                 3.8
       546                 5.8
       545                 7.4
       543                21.7
       540                25.8
       539                26.9
       531                27.4
       530                31.0
       526                34.4
       523                35.9
       521                38.4
       520                39.3
       518                40.7
       517                45.0
       516                47.0
       512                47.1
exec #6
       590                 0.0
       576                 0.5
       575                 2.9
       568                 5.2
       567                 6.5
       562                 8.3
       561                 8.5
       553                 9.9
       552                12.7
       548                20.3
       546                21.9
       539                29.7
       537                40.1
       534                51.3
       532                56.3
       529                57.3
       525                58.0
       521                65.6
       519                69.1
       517                76.3
       516                79.2
       513                79.4
       512               219.1
exec #7
       590                 0.0
       587                 2.1
       580                 2.2
       578                 2.4
       575                 4.5
       555                 6.1
       551                12.7
       543                14.5
       542                23.8
       540                24.5
       539                25.1
       534                26.8
       533                31.6
       528                32.3
       522                37.3
       520                41.6
       519                45.0
       515                46.3
       513                47.9
       512                48.6
exec #8
       590                 0.0
       585                 1.4
       565                 1.6
       558                 5.8
       553                 9.2
       550                 9.3
       545                14.5
       541                16.3
       539                21.6
       534                25.7
       532                37.4
       531                43.3
       525                44.8
       523                45.6
       522                50.8
       521                53.5
       519                54.2
       518                55.0
       517                57.9
       516                58.8
exec #9
       590                 0.0
       581                 0.4
       576                 1.6
       558                 2.5
       556                 9.7
       552                10.3
       549                13.1
       544                20.9
       540                33.8
       534                34.5
       530                56.6
       528                60.1
       524                63.0
       522                66.7
       520                68.8
exec #10
       590                 0.0
       586                 1.2
       559                 1.6
       553                 5.8
       548                10.2
       544                13.0
       543                14.1
       541                15.7
       540                16.6
       538                18.9
       537                24.4
       535                24.6
       527                25.7
       525                31.3
       523                41.5
       521                43.1
       519                44.5
       516                47.3
       515                49.6
       512                53.4

solutions/BRKGA/R05_08_03_02             516             512             512             516             512             512             512             516             520             512       36002.717
