        UB            Time(s)
exec #1
       494                 0.0
       479                 0.4
       478                 1.1
       476                 1.5
       475                 4.1
       473                 7.0
       472                 7.4
       471                 8.2
       470                10.1
       469                11.1
       468                11.7
       467                34.8
exec #2
       500                 0.0
       488                 0.0
       483                 0.1
       480                 0.2
       477                 0.7
       473                 2.4
       472                 4.2
       471                14.2
       469                15.4
       468                16.6
       467                19.9
exec #3
       493                 0.0
       487                 0.2
       483                 0.3
       482                 0.6
       481                 0.7
       480                 1.7
       478                 1.8
       474                 2.1
       473                 5.9
       472                 8.9
       470                11.1
       468                12.1
       467                13.5
exec #4
       493                 0.0
       483                 0.0
       482                 0.2
       478                 0.3
       474                 0.8
       471                 2.7
       470                 4.5
       469                 9.6
       468                 9.7
       467                10.3
exec #5
       512                 0.0
       496                 0.0
       485                 0.1
       484                 0.4
       481                 0.6
       476                 0.7
       472                 2.2
       471                12.1
       470                13.0
       469                14.6
       468                15.2
       467                16.8
exec #6
       487                 0.0
       486                 0.2
       480                 0.3
       477                 1.0
       476                 1.1
       474                 1.5
       473                 2.3
       470                 4.1
       469                 6.2
       468                 7.9
       467                 9.2
exec #7
       503                 0.0
       492                 0.0
       485                 0.2
       482                 0.4
       480                 0.7
       478                 1.3
       476                 1.8
       473                 4.5
       472                13.7
       471                14.1
       470                16.2
       469               112.2
       468               114.3
       467               340.2
exec #8
       504                 0.0
       481                 0.0
       479                 0.9
       478                 2.0
       476                 2.5
       475                 3.6
       472                 6.8
       471                12.4
       470                14.8
       467                16.1
exec #9
       517                 0.0
       480                 0.0
       478                 0.4
       477                 2.2
       476                 3.6
       475                 4.7
       474                 5.2
       473                11.5
       472                12.4
       471                15.0
       470                15.4
       469                16.3
       468                16.9
       467                17.7
exec #10
       494                 0.0
       480                 0.0
       479                 0.1
       478                 1.4
       477                 1.8
       476                 2.2
       470                 7.5
       469                47.3
       468                49.6
       467               246.8

solutions/BRKGA/R08_06_03_01             467             467             467             467             467             467             467             467             467             467       36001.466
