        UB            Time(s)
exec #1
       980                 0.0
       977                10.8
       967                11.3
       931                12.2
exec #2
       980                 0.0
       947                12.4
       931                13.4
exec #3
       980                 0.0
       966                11.4
       947                11.9
       944                12.4
       931                12.8
exec #4
       980                 0.0
       967                 9.7
       947                11.4
       931                11.8
exec #5
       980                 0.0
       944                10.4
       939                11.4
       931                12.3
exec #6
       980                 0.0
       955                10.7
       947                11.2
       939                11.5
       931                12.2
exec #7
       980                 0.0
       971                10.5
       962                11.0
       955                11.4
       939                11.9
       931                12.4
exec #8
       980                 0.0
       978                 9.7
       957                10.1
       939                11.4
       931                11.7
exec #9
       980                 0.0
       947                 9.5
       939                 9.9
       931                11.3
exec #10
       980                 0.0
       975                10.4
       967                11.4
       944                11.8
       931                13.2

solutions/BRKGA/R05_15_02_20             931             931             931             931             931             931             931             931             931             931       36007.605
