             UB              LB           Time(s)
           1167             637               0.5
           1167             699               0.7
           1167             735               0.8
           1161             735               1.0
           1161             741               1.0
           1161             743               1.0
           1161             744               1.2
           1141             744               4.9
           1100             744             123.3
           1099             744             133.2
           1000             744             353.8
            997             744             517.2
            976             744             659.0
            904             744             779.6
            871             744            1538.1

../solutions/ILP2/R07_20_03_00         744.000             744             871             871              92         0.14581        3600.036               0

