             UB              LB           Time(s)
            909             656               0.3
            909             679               0.4
            909             680               0.5
            909             726               0.5
            909             731               0.6
            892             731               3.1
            892             732               8.5
            892             733               8.5
            892             737               9.0
            892             738               9.0
            892             739              11.1
            892             740              15.7
            892             741              18.3
            892             742              20.5
            892             743              21.0
            892             744              22.8
            892             745              25.4
            892             746              27.2
            892             747              31.5
            892             748              77.8
            892             749             121.8
            892             750             287.2
            882             750             996.8
            882             751            1214.2
            882             752            2147.0
            882             753            3379.2

../solutions/ILP2/R09_15_02_01         752.149             753             882             879               3         0.14626        3600.015               0

