             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.1
            590             451               0.1
            590             453               0.2
            590             455               0.2
            574             455               0.4
            574             458               0.5
            574             460               0.9
            574             461               1.0
            572             461               1.1
            572             464               2.0
            572             465               2.5
            572             471               2.5
            572             472               2.7
            572             474               2.7
            572             480               2.9
            572             481               3.0
            572             482               3.1
            572             486               3.3
            572             487               3.4
            572             490               3.5
            572             492               3.7
            572             493               3.7
            572             497               3.7
            572             500               3.8
            572             501               4.0
            559             501               4.6
            555             501               4.7
            555             502               7.4
            555             503              13.7
            555             504              22.5
            551             504              27.8
            551             505              29.7
            544             505              30.3
            538             505              33.6
            538             506              34.2
            538             507              37.4
            538             508              42.0
            538             509              45.9
            538             510              48.9
            538             511              51.4
            538             512              54.1
            538             513              57.0
            538             514              60.2
            538             515              64.4
            538             516              68.6
            538             517             138.1
            538             518             143.4
            538             519             146.9
            538             520             151.2
            538             521             153.8
            538             522             155.9
            538             523             159.5
            538             524             163.4
            538             525             166.1
            538             526             168.5
            538             527             170.5
            538             528             172.4
            538             529             174.9
            538             530             176.4
            538             531             177.5
            538             532             178.3
            538             533             178.9
            538             534             179.2
            538             535             179.5
            538             536             179.7
            538             537             179.8
            538             538             179.8

../solutions/ILP2/R05_08_01_02         538.000             538             538             528               5         0.00000         179.807               1

