             UB              LB           Time(s)
           1186             637               0.8
           1186             753               1.0
           1186             757               1.1
           1186             767               1.2
           1186             770               1.3
           1186             772               1.3
           1186             773               1.3
           1186             776               1.5
           1186             777               1.6
           1186             778               1.7
           1186             780               1.9
           1186             782               2.2
           1186             783               3.0
           1186             784               3.2
           1186             785              10.1
           1186             786              16.3
           1186             787              19.3
           1186             788              30.1
           1186             789             166.1
           1186             790             202.2
           1186             791             451.3
           1186             792             653.5
           1186             793             749.1
           1186             794            1341.4
           1172             794            1391.5
           1172             795            1866.4
           1172             796            2363.6
           1172             797            3224.8

../solutions/ILP2/R05_20_02_10         796.332             797            1172            1162               1         0.31997        3600.033               0

