             UB              LB           Time(s)
            671             473               0.1
            671             565               0.1
            671             586               0.2
            671             588               0.2
            671             589               0.3
            671             590               0.9
            671             592               1.1
            671             593               1.8
            671             594               7.4
            671             595              20.4
            671             596              26.9
            671             597              38.0
            671             598              51.8
            671             599              67.3
            671             600              80.3
            671             601             115.9
            671             602             149.6
            671             603             251.7
            671             604             254.6
            671             605             268.6
            671             606             281.3
            671             607             298.3
            671             608             312.2
            671             609             340.9
            671             610             379.1
            671             611             452.3
            671             612             535.0
            671             613             629.6
            671             614             750.5
            671             615             895.4
            671             616            1106.1
            671             617            1310.2
            671             618            1520.6
            671             619            1758.3
            671             620            2027.3
            671             621            2359.1
            671             622            2828.1
            671             623            3398.9

../solutions/ILP2/R09_10_03_20         622.344             623             671             671               0         0.07154        3600.005               0

