             UB              LB           Time(s)
            916             524               2.6
            916             611               2.8
            916             616               3.2
            916             618               3.2
            916             632               3.5
            887             632              18.7
            885             632              19.7
            871             632              20.4
            871             634              21.3
            867             634              21.7
            863             634              24.4
            859             634              28.2
            853             634              38.4
            849             634              45.8
            849             635              47.8
            849             636              49.0
            849             638              49.4
            849             639              50.7
            849             640              50.8
            849             642              51.9
            849             643              57.3
            847             643              59.3
            847             644              64.1
            843             644              65.1
            839             644             178.1
            837             644             247.4
            833             644             279.3
            831             644             292.6
            819             644             332.9
            815             644             362.0
            811             644             392.2
            705             644             406.5
            693             644             416.3
            689             644             417.6
            689             645             417.8
            687             645             422.5
            683             645             430.3
            679             645             443.8
            679             646             512.2
            679             647             601.7
            679             648            1016.3
            679             649            1227.4
            679             650            1608.8
            679             651            2112.9
            679             652            2808.6

../solutions/ILP2/R07_15_15_02         651.241             652             679             651              14         0.03976        3600.005               0

