             UB              LB           Time(s)
            751             556               0.2
            751             617               0.2
            751             648               0.3
            751             656               0.4
            736             656               1.4
            736             657               2.1
            736             658               2.1
            736             659              47.5
            727             659             108.8
            727             660             159.3
            725             660             164.7
            719             660             170.2
            715             660             191.9
            715             661             246.4
            715             662             409.7
            715             663             425.6
            715             664             437.6
            715             665             465.8
            715             666             518.6
            715             667             593.8
            708             667             604.6
            708             668             693.6
            708             669             785.6
            708             670             913.8
            708             671            1110.6
            707             671            1249.2
            707             672            1346.6
            707             673            1640.9
            705             673            1924.4
            703             673            1991.3
            703             674            2053.6
            703             675            2509.4
            703             676            3129.3
            702             676            3457.1

../solutions/ILP2/R09_12_02_02         675.596             676             702             670              16         0.03704        3600.008               0

