             UB              LB           Time(s)
            801             529               0.0
            801             661               0.1
            801             667               0.1
            758             667               0.2
            758             668               0.3
            758             669               0.4
            751             669               0.5
            699             669               0.5
            699             670               0.7
            671             670               1.2
            671             671               1.2

../solutions/ILP2/R06_08_01_00         671.000             671             671             671               9         0.00000           1.183               1

