             UB              LB           Time(s)
            885             629               0.7
            885             673               0.8
            885             674               1.0
            885             675               1.2
            885             676               6.3
            798             676              24.0
            798             677              34.4
            797             677              55.2
            796             677              76.7
            795             677              81.0
            794             677             104.4
            790             677             167.3
            790             678             185.5
            696             678             327.6
            690             678             373.0
            688             678             385.7
            687             678             406.2
            687             679             654.0
            687             680             879.7
            687             681            1939.8

../solutions/ILP2/R08_12_12_01         680.906             681             687             676              11         0.00873        3600.003               0

