             UB              LB           Time(s)
            980             505               0.6
            980             642               0.8
            980             654               0.9
            980             655               1.0
            980             657               1.1
            980             658               1.1
            980             659               6.3
            980             660              13.1
            980             661              13.6
            980             664              14.4
            980             665              14.9
            980             666              16.0
            980             667              16.5
            980             668              16.8
            980             669              17.5
            980             670              18.3
            980             671              18.6
            980             675              19.7
            980             676              19.9
            980             677              20.6
            980             678              27.4
            980             679              29.8
            980             680              30.3
            980             681              30.9
            980             682              31.7
            980             683              32.5
            980             684              43.7
            980             685              45.0
            980             686              50.3
            980             687              56.0
            980             688              79.7
            980             689             139.4
            980             690             180.0
            980             691             205.9
            980             692             238.4
            980             693             289.7
            980             694             348.8
            980             695             408.9
            980             696             534.3
            980             697            1276.0
            944             697            1368.1
            944             698            1442.2
            944             699            1598.3
            944             700            1786.9
            944             701            2024.1
            944             702            2768.0

../solutions/ILP2/R05_15_04_20         701.327             702             944             924               1         0.25636        3600.011               0

