             UB              LB           Time(s)
            622             366               0.2
            622             456               0.2
            622             463               0.3
            622             480               0.4
            622             483               0.4
            622             484               0.4
            597             484               3.8
            597             485               6.4
            597             486               6.9
            597             487               9.3
            592             487              11.5
            574             487              13.6
            574             488              38.2
            574             489              38.3
            574             490              46.4
            574             491              93.6
            566             491             135.5
            566             492             192.7
            566             493             351.3
            566             494             367.3
            566             495             374.7
            566             496             387.1
            566             497             396.3
            566             498             399.8
            566             499             406.4
            566             500             410.2
            566             501             416.4
            566             502             425.6
            566             503             431.8
            566             504             445.6
            566             505             449.6
            566             506             458.0
            566             507             462.7
            566             508             472.4
            566             509             481.5
            566             510             488.4
            566             511             494.6
            566             512             501.4
            566             513             505.1
            566             514             516.0
            566             515             522.1
            566             516             534.4
            566             517             549.0
            566             518             558.4
            566             519             572.3
            566             520             584.8
            566             521             603.1
            566             522             619.1
            566             523             626.6
            566             524             636.2
            566             525             659.9
            564             525             679.5
            564             526             716.0
            564             527             786.3
            564             528             905.0
            564             529             989.5
            564             530            1112.5
            564             531            1262.0
            564             532            1495.4
            564             533            1769.5
            564             534            2113.4
            564             535            2575.9
            564             536            3025.0
            564             537            3536.0

../solutions/ILP2/R05_10_04_05         536.137             537             564             524               8         0.04787        3600.007               0

