             UB              LB           Time(s)
            980             505               0.7
            980             642               1.0
            980             657               1.1
            980             658               1.2
            980             659               4.6
            972             659               6.6
            963             659               8.2
            963             661              14.4
            963             662              14.4
            963             663              15.0
            963             664              15.2
            963             665              17.3
            963             666              18.2
            963             668              18.8
            963             669              19.1
            963             670              19.8
            963             671              20.4
            963             672              21.1
            963             673              21.5
            963             674              22.2
            963             675              23.6
            963             676              23.8
            963             677              24.6
            963             678              29.2
            963             679              31.3
            963             681              32.5
            963             682              34.3
            963             683              35.9
            963             684              38.5
            963             685              39.7
            963             686              45.8
            962             686              99.6
            960             686             116.9
            959             686             120.1
            954             686             121.0
            952             686             137.4
            933             686             145.1
            932             686             150.8
            930             686             164.7
            929             686             192.5
            929             687             238.3
            906             687             366.0
            905             687             377.5
            877             687             443.6
            876             687             474.7
            872             687             517.9
            872             688            1413.2
            872             689            2929.6
            797             689            3007.2

../solutions/ILP2/R05_15_04_01         688.615             689             797             770              27         0.13551        3600.005               0

