             UB              LB           Time(s)
            751             556               0.1
            751             617               0.2
            751             643               0.3
            751             644               0.3
            751             645               0.3
            751             646               0.4
            751             653               0.4
            751             654               0.5
            751             655               0.8
            751             656               1.2
            751             657               2.0
            736             657               2.4
            736             658               3.3
            736             659              27.1
            736             660              34.0
            736             661              50.5
            736             662              69.8
            736             663              98.1
            736             664             130.7
            736             665             226.7
            736             666             242.9
            736             667             264.1
            736             668             277.1
            736             669             299.6
            736             670             336.7
            736             671             408.2
            736             672             492.5
            736             673             630.0
            736             674             792.3
            736             675            1050.0
            736             676            1294.7
            736             677            1672.4
            726             677            1898.6
            726             678            2167.5
            726             679            2730.8
            724             679            3292.9
            724             680            3494.1

../solutions/ILP2/R09_12_01_02         679.144             680             724             706               9         0.06077        3600.008               0

