             UB              LB           Time(s)
            495             386               0.0
            495             399               0.0
            495             403               0.0
            495             405               0.1
            495             406               0.5
            495             407               0.7
            495             408               0.8
            495             409               0.8
            495             410               0.9
            495             411               1.1
            495             412               1.2
            495             413               1.5
            495             414               1.6
            486             414               1.6
            486             415               1.6
            486             417               1.7
            486             418               1.8
            486             419               2.0
            486             420               2.1
            486             421               2.2
            466             421               2.2
            466             422               2.2
            466             423               2.3
            466             424               2.3
            466             425               2.4
            466             426               2.5
            466             427               2.7
            466             428               2.7
            466             429               2.8
            466             430               2.8
            466             431               2.8
            466             432               2.9
            466             433               2.9
            466             434               2.9
            466             435               2.9
            466             436               2.9
            466             437               3.1
            466             438               3.1
            466             439               3.3
            466             440               3.3
            466             441               3.5
            466             442               3.5
            466             443               3.6
            466             444               3.7
            466             445               3.7
            466             446               3.8
            466             447               3.9
            466             448               4.0
            466             449               4.0
            466             450               4.0
            466             451               4.0
            466             452               4.1
            466             453               4.1
            466             455               4.1
            466             456               4.2
            466             457               4.2
            466             458               4.2
            466             459               4.2
            466             460               4.2
            466             461               4.3
            466             462               4.3
            466             463               4.3
            466             464               4.3
            466             465               4.3
            466             466               4.3

../solutions/ILP2/R07_06_06_20         466.000             466             466             446               1         0.00000           4.282               1

