             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.2
            590             451               0.3
            590             452               0.6
            590             461               1.0
            590             462               5.5
            590             466               5.7
            590             467              10.5
            590             471              11.0
            590             472              11.4
            590             473              11.5
            590             474              11.7
            590             481              11.7
            590             484              12.0
            590             487              12.2
            590             489              12.8
            590             490              13.1
            590             493              13.6
            590             494              13.9
            590             498              14.3
            590             500              14.4
            590             501              15.0
            590             502              19.4
            590             503              23.9
            590             504              34.5
            590             505              41.4
            590             506              50.2
            590             507              62.3
            590             508              71.3
            590             509              84.6
            590             510              96.6
            590             511             111.2
            590             512             122.8
            590             513             139.6
            590             514             150.1
            590             515             166.7
            590             516             381.3
            590             517             393.2
            590             518             420.2
            590             519             441.9
            590             520             460.8
            590             521             488.3
            590             522             548.9
            590             523             616.2
            590             524             682.0
            590             525             769.8
            590             526             855.7
            590             527             995.3
            590             528            1143.9
            590             529            1308.1
            590             530            1499.7
            590             531            1699.7
            590             532            1889.5
            590             533            2092.4
            590             534            2278.6
            590             535            2470.0
            590             536            2681.3
            590             537            2871.6
            590             538            3087.0
            590             539            3304.4
            590             540            3521.5

../solutions/ILP2/R05_08_05_20         539.346             540             590             590               0         0.08475        3600.005               0

