             UB              LB           Time(s)
           1048             719               2.4
           1048             785               2.7
           1048             786               5.9
           1047             786             120.8
           1047             787             162.6
           1047             788             179.3
           1047             789             255.2
           1034             789            2826.2
           1034             790            3429.5

../solutions/ILP2/R08_15_15_10         789.061             790            1034            1014               2         0.23598        3600.005               0

