             UB              LB           Time(s)
            751             556               0.2
            751             614               0.3
            751             615               0.3
            751             639               0.4
            751             647               0.5
            751             654               0.6
            751             655               0.6
            751             656               1.9
            751             657               4.8
            751             658               7.7
            751             659              36.6
            751             660              54.5
            751             661              70.4
            751             662              87.4
            751             663             108.5
            751             664             147.8
            751             665             193.0
            751             666             247.1
            751             667             299.1
            751             668             341.0
            751             669             396.5
            751             670             723.2
            751             671             742.7
            751             672             769.4
            751             673             823.4
            751             674             912.3
            751             675             947.9
            751             676            1059.0
            751             677            1221.9
            751             678            1442.4
            751             679            1683.5
            751             680            1960.4
            751             681            2373.3
            751             682            2985.6

../solutions/ILP2/R09_12_03_20         681.821             682             751             751               0         0.09188        3600.009               0

