             UB              LB           Time(s)
           1186             637               1.7
           1186             752               2.0
           1186             757               2.1
           1186             767               2.3
           1186             771               2.4
           1186             774               2.6
           1186             775               2.7
           1186             776               2.9
           1186             777               3.0
           1186             779               3.5
           1186             780              17.5
           1186             781              30.9
           1186             782              35.7
           1186             784              35.8
           1186             785              37.5
           1186             786              38.6
           1186             787              50.0
           1172             787             510.5
           1172             788             696.9
           1172             789            1835.8
           1172             790            1964.5
           1172             791            2231.2
           1172             792            2288.5
           1169             792            3318.2
           1169             793            3550.7

../solutions/ILP2/R05_20_04_10         792.363             793            1169            1139               3         0.32164        3600.017               0

