             UB              LB           Time(s)
            904             542               0.2
            904             675               0.2
            904             713               0.3
            904             715               0.3
            904             716               0.7
            904             721               1.5
            904             722               5.6
            904             723               5.9
            904             724               6.5
            904             725               6.8
            904             726              18.8
            842             726              30.8
            842             727              33.3
            842             728              39.1
            842             729              41.6
            840             729              48.7
            840             730              49.0
            840             731              57.5
            840             732              66.8
            840             733              80.2
            840             734              84.5
            840             735              85.6
            840             736              87.3
            840             737              99.3
            840             738             132.0
            840             739             172.3
            840             740             281.0
            819             740             490.0
            800             740             490.0
            792             740             494.1
            790             740             500.0
            790             741             515.4
            789             741             525.2
            789             742             534.6
            789             743             577.5
            787             743             607.1
            787             744             675.0
            777             744             687.1
            773             744             689.6
            771             744             689.6
            769             744             706.2
            769             745             745.2
            769             746             841.9
            769             747             976.4
            769             748            1128.6
            769             749            1265.9
            769             750            1478.4
            769             751            1666.8
            769             752            1893.0
            769             753            2112.9
            769             754            2336.4
            769             755            2654.4
            769             756            2963.0
            769             757            3227.3
            769             758            3429.4
            767             758            3538.1

../solutions/ILP2/R06_12_02_02         757.750             758             767             739              14         0.01173        3600.007               0

