             UB              LB           Time(s)
            501             410               0.0
            501             430               0.1
            501             464               0.1
            501             466               0.1
            476             466               0.3
            475             466               0.4
            475             467               0.5
            475             468               0.6
            475             469               0.7
            475             470               0.7
            475             471               0.9
            475             472               1.0
            475             473               1.1
            475             474               1.1
            475             475               1.1

../solutions/ILP2/R05_06_03_02         475.000             475             475             467               4         0.00000           1.129               1

