             UB              LB           Time(s)
            980             505               0.3
            980             641               0.3
            980             656               0.4
            980             657               0.5
            980             658               0.8
            980             659               5.2
            980             660               5.5
            980             661               6.2
            980             662               6.5
            980             663               6.9
            980             664               8.1
            980             665               8.6
            980             666               9.1
            980             667               9.9
            980             669              10.4
            980             670              10.5
            980             672              10.5
            980             673              10.9
            980             674              12.0
            980             677              13.0
            980             678              13.5
            980             679              14.0
            980             680              14.5
            980             681              15.1
            980             682              15.1
            980             684              15.5
            980             685              19.6
            980             686              31.3
            980             687              48.3
            980             688              49.2
            980             689              63.7
            980             690              71.3
            980             691              85.3
            980             692             107.6
            980             693             131.6
            980             694             197.6
            980             695             232.7
            980             696             311.2
            980             697             331.6
            980             698             341.7
            980             699             357.5
            980             700             395.6
            980             701             439.8
            980             702             488.3
            980             703             601.6
            934             703             758.2
            934             704             818.9
            911             704             972.1
            911             705            1044.2
            911             706            1252.7
            911             707            1530.3
            911             708            1912.9
            911             709            2399.3
            911             710            3079.0

../solutions/ILP2/R05_15_01_10         709.685             710             911             891               2         0.22064        3600.016               0

