             UB              LB           Time(s)
           1199             732              20.3
           1199             797              21.2
           1199             811              22.3
           1199             812              24.1
           1199             813              24.7
           1199             815              26.1
           1199             816             566.8
           1170             816            2642.6
           1165             816            2874.9

../solutions/ILP2/R08_20_20_05         815.719             816            1165            1150               3         0.29957        3600.568               0

