             UB              LB           Time(s)
            980             505               0.5
            980             641               0.6
            980             656               0.7
            980             658               0.8
            980             659               0.9
            980             660               1.1
            980             661               3.4
            980             662               4.3
            980             663              11.5
            980             664              12.1
            980             666              12.7
            980             667              12.7
            980             668              13.2
            980             669              14.4
            980             670              14.4
            980             671              15.8
            980             672              17.6
            980             674              18.3
            980             675              18.4
            980             676              18.9
            980             677              19.6
            980             678              20.3
            980             679              20.7
            980             680              21.2
            980             681              23.1
            980             682              24.0
            980             683              25.3
            980             684              26.2
            980             685              27.5
            980             686              28.7
            980             687              30.7
            980             688              35.7
            980             689              41.2
            980             690              78.9
            980             691             138.4
            980             692             225.9
            980             693             288.7
            967             693             642.8
            967             694             684.2
            967             695             732.7
            967             696             777.1
            967             697             913.7
            967             698            1134.2
            967             699            1464.3
            967             700            1950.1
            967             701            2450.2
            931             701            2666.7
            931             702            3162.9

../solutions/ILP2/R05_15_03_20         701.500             702             931             891               2         0.24597        3600.014               0

