             UB              LB           Time(s)
           1132             601               1.9
           1132             724               2.3
           1132             726               2.6
           1132             727              13.4
           1132             728              13.4
           1132             730              38.1
           1132             731              40.2
           1132             732              40.7
           1132             737              41.6
           1132             738              42.1
           1132             740              43.1
           1132             741              43.4
           1132             742              50.2
           1132             744              52.1
           1132             745              53.5
           1132             746              55.4
           1132             750              56.9
           1132             751              57.5
           1132             753              59.0
           1132             754              59.3
           1132             755              60.7
           1132             756              62.8
           1132             758              64.1
           1132             760              65.3
           1132             761              67.8
           1132             763              69.3
           1132             764              70.8
           1132             766              71.9
           1132             767              75.3
           1132             768              77.1
           1132             769              77.4
           1132             770              77.9
           1132             771              97.7
           1132             772             127.5
           1132             773             210.1
           1132             774             356.3
           1127             774             593.2
           1127             775             909.6
           1127             776            1058.3
           1127             777            1257.5
           1127             778            1481.3
           1127             780            1481.7
           1127             782            1489.2
           1127             784            1489.6
           1127             785            1489.9
           1127             789            1496.6
           1127             791            1516.4
           1127             792            1557.9
           1127             793            1619.7
           1127             794            1652.9
           1127             795            2317.9
           1127             796            2748.1

../solutions/ILP2/R09_20_04_05         795.618             796            1127            1122               1         0.29370        3600.011               0

